UniqueCount	AmbigCount
23	254
6	450
127	1748
0	463
3	451
0	889
1	90
86	1
0	0
37	1
0	0
0	2
0	0
0	0
0	0
8	1125
0	0
2	543
7	502
6	341
11	163
0	505
0	1
4	8
14	14
0	49
3	186
0	126
0	127
0	50
8	42
0	28
0	35
1	2
12	24
0	0
0	0
0	0
0	0
14	3137
0	3156
93	1951
37	0
3	24
10	107
23	1272
42	1144
111	316
35	233
1	91
65	0
67	0
0	0
14	0
98	1
0	0
264	14
148	0
3	0
0	0
676	72
6	57
3	21
556	44
3	37
44	21
0	0
0	0
0	2
0	0
0	0
0	0
0	193
8	176
0	149
0	113
0	11
6	22
0	23
4	10
33	4
0	0
3	0
5	1
40	1
4	7
0	5
1	2
3	2
31	0
0	273
1	967
4	1
0	1
0	0
0	2388
69	474
974	474
106	0
351	68
0	0
0	0
0	0
0	0
41	246
0	113
3	214
152	131
95	0
17	0
0	0
0	0
2	5
1	8
0	6
0	319
261	2416
17	1338
19	229
0	1418
11	888
117	105
6	105
5	0
0	0
10	2184
1	2124
0	2008
16	2120
12	2016
6	2726
0	2872
0	2634
1	1398
0	2730
9	2458
17	1842
3	26
1	186
17	225
0	66
0	181
0	0
1	0
0	0
20	59
2	14
867	155
0	81
69	120
15	6
6	0
619	775
10	777
8	292
2	208
17	282
0	158
5	49
7	1
0	1
9	8
1	8
7	2
0	0
4	464
0	37
76	464
1	12
0	2
7	4
0	2
0	0
0	0
0	0
0	0
2	46
878	46
0	0
1658	940
87	162
2	482
149	500
4	0
0	0
0	0
0	5
0	0
0	0
75	16
34	3
6	5
66	5
17	0
0	117
0	15
46	120
2	0
0	0
0	8
0	0
1	2710
3	2721
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
28	20
2	20
3	470
141	169
1	129
2	94
0	16
1	15
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
118	52
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
2	0
0	0
0	2
2	0
3	52
0	53
0	17
0	7
0	1
0	0
0	0
0	0
7	0
461	3957
0	3958
2	832
0	834
0	0
19	0
5	0
26	0
64	2
0	2
0	0
0	0
95	241
26	241
93	35
5	9
0	9
0	6
10	0
3	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
107	2136
76	2143
0	758
1	760
0	917
5	364
6	0
57	0
12	20
210	60
0	0
0	0
149	7989
0	8172
343	8261
2	1983
7	6145
31	318
37	71
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
6	0
0	0
2818	1209
19	1206
0	395
1	0
0	0
1	0
1	38
320	61
0	64
9	608
644	787
0	98
0	732
0	381
258	293
5	278
99	12
3	12
0	0
0	0
1	271
0	877
0	920
0	1007
2	466
158	1011
0	28
0	502
96	260
6	0
0	0
1	13
0	13
0	0
0	0
189	273
3	543
0	470
0	0
0	0
0	81051
0	19599
0	20954
0	131067
0	161214
0	137544
0	99832
15	3639
3	352
0	96
578	3509
39	54
4	210
0	0
0	0
21	0
0	4
2	0
6	1660
1	3067
4	4026
285	4026
0	3985
8	1330
263	1206
0	4
254	10
575	78
425	1193
0	0
173	1
0	0
106	0
465	0
471	1
381	1
541	0
577	58
0	0
290	0
56	2
336	1
745	0
1148	3
577	4
758	4
897	30
1221	0
981	1
730	0
250	1
79	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	4
4	0
13	6
0	0
0	0
0	0
0	0
0	0
0	0
0	48
0	0
0	0
0	0
0	0
0	0
0	14
0	0
1	3491
0	3491
7	1206
11	10
27	5
60	517
80	444
19	393
74	16
2	3
38	349
31	112
3	11
25	1
121	0
166	3
31	2979
47	1789
7	5
2	3155
0	3155
33	2827
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	68
0	0
0	0
209	94
122	43
135	88
3	3
0	1
0	0
96	0
767	1726
81	0
0	0
98	1
24	5
0	0
101	25
0	0
1	0
1	0
832	907
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
131	16
10	16
25	0
0	0
40	0
0	0
0	5
0	5
0	0
2	23
38	83
0	653
1	604
8	64
16	59
3	624
2	329
2	18
5	269
144	10
8	10
0	1
11	0
0	0
0	514
15	584
0	65
2	42
0	61
0	70
0	116
2597	140
8	3
0	41
4	2438
0	1647
57	2884
0	25
28	689
2	34
107	0
350	24759
1	5840
0	770
3	670
0	3186
23	25642
0	25777
6	26232
1	218
86	88
98	152
150	4158
442	5846
0	23229
113	276
52	204
215	4354
0	7133
23	83
0	380
0	301
82	0
0	0
0	0
123	31
0	0
5	0
8	0
1	0
0	0
0	483
0	0
2	0
448	0
284	1
0	0
50	181
25	171
0	0
475	68
29	0
0	28
8	47
0	44
0	6
0	39
0	1
4	0
8	4
0	1
0	0
35	25
0	3
0	0
10	7
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
853	0
0	0
0	0
0	0
0	0
340	2622
0	1098
52	392
70	2735
67	803
32	478
13	746
1	0
5	0
0	2
11	0
8	5338
76	5401
36	502
1	368
0	509
0	74
0	89
3	96
1	0
225	536
3600	550
2	32
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
808	595
59	595
0	0
3	2
495	1421
32	473
1	1340
8	7
0	60
2	292
9	0
41	527
1	80
10	61
4	8
0	0
16	1
1	1
0	40
0	6
0	2
0	30
19	93
0	168
3	163
4	179
1	246
10	220
131	32
0	218
0	4
2	5
0	2
0	0
3	1570
6	1639
0	974
21	966
4	96
1	33
0	19
123	23
0	0
0	0
0	0
0	0
0	0
10	31
145	492
167	385
45	489
1	430
6	15
0	9
95	6
405	106
5	106
35	0
0	0
6	584
46	569
12	14
16	3
1	55
0	0
1	92
0	71
0	39
6	15
0	83
0	7
19	125
0	112
4	8
3	2
0	21
24	6
3	283
4	281
2	280
14	282
2	23
4	15
0	3
0	3
24	0
3	0
0	3
0	3
3	3
0	1
0	0
0	0
0	0
0	0
1	0
0	0
6	874
851	1091
0	76
42	73
2	5
0	497
3867	510
9	9
103	96
4	401
3	257
5	13
4	56
2	0
2	0
1	0
0	0
56	0
7	16
2	1
0	3
1	13
0	0
0	0
0	2888
28	2888
129	683
6	37
7	64
0	41
10	115
2	48
1	0
82	2
132	0
0	3
0	0
0	3
0	3
0	3
0	36
8	36
0	3
0	27
0	3
3	4
1	5
0	10
0	0
1	0
0	0
0	2
0	2
2	2
1	0
2	16
1686	3583
150	17
41	2820
0	2580
0	3047
0	2555
0	544
0	2306
0	1809
10	1972
0	1517
0	181
0	0
0	0
0	0
1461	2
22	0
28	270
58	314
2	169
1	150
2	271
0	7
11	144
0	1196
19	1206
17	445
0	313
1	12
0	26
49	6
68	6
57	56
22	56
269	2517
2256	2539
95	22
0	0
0	0
149	0
14	224
0	220
0	209
2	201
18	168
76	311
0	303
1	165
127	18
46	1
6	12
38	15
3	14
0	15
2	60
15	94
12	1
4	48
19	21
84	347
36	314
3	0
52	0
0	171
0	311
14	14
0	0
0	2
0	0
0	0
0	0
0	0
233	438
138	288
2	437
143	328
1	72
27	264
0	142
16	1
628	1995
99	1995
1	10
0	96
3	117
251	726
41	671
12	25
10	6
11	38
25	38
6	22
10	7
0	70
1	14
6	1
19	0
0	0
0	1828
147	1823
21	1778
0	156
2	430
0	174
0	0
1	0
0	0
3	0
0	0
0	0
0	0
0	0
783	4275
0	4253
29	19
0	1247
69	1177
1	205
1	1173
75	108
1	60
40	138
0	141
0	0
0	0
0	0
1	0
73	295
1	1
0	66
7	231
52	0
0	0
124	53
0	0
13	10
935	14
4	1
0	0
22	0
223	1945
8	974
29	1285
29	1518
0	239
6	713
111	590
0	9
0	542
8	474
16	16
19	0
0	0
0	0
10	560
0	560
0	343
0	34
71	75
8	0
377	146
3	68
8	2
0	6
4	0
0	0
2750	0
85	1
0	0
0	0
0	0
0	0
0	0
0	0
95	3001
2	3210
48	4
0	888
15	2538
3	2566
0	2265
0	2518
11	2574
0	91
0	4
11	0
6	115
0	78
0	169
101	2
20	28
13	45
21	0
0	1
0	7
0	6
0	0
24	0
3	0
8	173
8	173
0	0
202	595
8	1
3	8
8	8
0	1
2	0
0	0
0	0
0	3
0	0
0	3
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	35
0	17
0	0
0	18
0	0
141	37
7	37
1	0
0	0
2	0
1	116
2	114
8	2
9	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	0
0	0
2	0
4	2
29	2
0	0
0	0
35	8
7	174
0	70
6	63
4	175
5	137
2	140
34	126
1	113
0	6
1	2
50	2
0	0
19	2376
338	2364
7	13
41	13
4	0
25	0
68	0
43	400
22	218
25	283
128	111
0	106
5	136
21	74
0	0
105	7
114	56
20	0
0	7
0	56
0	0
6	1284
7	1264
62	70
0	116
0	29
7	123
28	138
4	26
2	0
26	0
690	0
165	217
0	217
0	4
0	391
0	0
0	0
0	0
0	14
1	37
542	95
9	28
1	64
0	13
100	4
47	0
66	0
1	0
8	0
3	0
16	0
204	792
2	607
13	259
10	222
0	9
4	23
0	24
0	28
1	0
0	0
0	0
0	0
0	0
0	6
9	1606
141	181
14	369
42	1700
0	1108
0	1064
0	164
22	365
21	31
0	1
0	1
0	1
0	0
12	2
0	2
0	49
0	41
0	34
7	40
0	33
8	38
0	38
0	4
1	3
0	4
0	4
0	6
0	6
0	3
0	6
16	136
2	141
0	104
6	88
0	24
2	29
1	5
1	525
12	1
45	533
0	9
76	9
45	553
16	553
0	29
0	18
7	90
7	98
0	1
0	0
5	0
0	0
22	1
0	0
4	92
0	33
0	80
0	4
1	0
6	67
54	1
2	0
0	0
865	1509
0	0
0	0
0	0
0	0
0	16
179	43
2	0
0	0
0	9
0	6
0	12
0	0
114	34
6	5
0	29
0	0
20	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	488
18	416
12	38
0	38
0	261
10	6
35	194
4	39
0	29
12	8
0	185
0	0
0	0
120	45
26	45
0	2
0	4
0	5
0	5
0	5
11	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	424
8	424
18	2
42	63
1	1
1	5
0	0
1	4
83	39
0	3
0	0
0	0
0	5
2593	2331
17	2122
7	277
1	128
110	0
36	0
0	0
0	0
8	2
0	100
0	0
0	0
3	0
0	0
2	28
0	0
0	0
0	0
0	0
0	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
225	109
0	0
0	0
0	0
0	0
0	0
8	0
19	7
1	6
123	220
1202	223
37	2
0	0
0	0
226	0
82	1
0	0
281	1
2	0
0	0
3	139
0	129
0	164
14	156
0	157
1	60
2	34
1	34
2	1
31	36
1	0
0	0
0	0
0	0
0	0
42	927
0	907
0	868
64	910
15	24
0	12
17	1
3	71
0	102
1	0
2	139
0	8
64	108
0	0
11	9
7	0
16	0
0	0
0	0
0	0
0	26
1	26
2	1
0	1
0	220
0	0
2	0
3	353
0	517
0	319
0	491
0	52
0	318
4	2
7	68
0	427
5	8
0	227
0	43
0	0
2912	2932
9	2627
0	442
16	25
32	31
2	168
242	2598
106	1257
32	1241
0	61
14	286
17	314
275	190
136	208
721	76
55	264
11	126
0	0
0	0
19	1038
90	1047
0	429
7	20
0	44
0	0
5	0
6	0
0	0
1	281
1	73
0	73
0	41
27	24
0	33
30	63
0	31
3	15
342	14
186	2751
98	2064
88	534
32	1665
1	130
17	1386
64	0
0	0
606	214
0	159
20	58
0	49
5	60
1	31
74	6
0	232
6	72
51	232
0	0
0	25
6	4
0	0
16	376
5	376
0	376
0	50
4	42
0	42
0	42
0	5
0	5
0	0
0	0
0	0
66	343
10	348
180	153
7	130
10	85
0	74
0	9
47	1
0	0
26	8
98	18
2	32
6	164
16	124
1	25
175	40
15	141
0	147
12	58
6	245
3	1
1	0
7	299
2	104
2	75
4	23
1	1
0	17
0	0
0	0
0	0
22	29
14	0
0	0
347	32
21	2
0	30
18	17
14	2818
0	2832
0	24
0	93
11	328
32	155
0	0
0	0
161	2
0	104
0	2
0	3
0	3
0	1
2	0
922	26
9	8
3	14
0	0
1409	229
0	229
97	0
57	1
253	2
0	0
17	155
16	322
0	327
25	12
0	107
10	36
6	10
9	1
11	5
17	74
0	11
4	24
15	63
1	35
0	22
0	0
0	0
16	0
0	0
43	0
2812	2938
3	1467
164	100
794	1718
26	108
10	302
0	232
0	205
5	0
3	132
334	132
36	0
32	1
24	0
2058	1177
102	654
7	399
614	150
40	84
2	0
0	2
0	718
17	1351
17	1195
0	227
0	404
6	208
17	12
22	1
0	0
282	373
6	225
5	270
1	39
9	59
59	21
2	21
851	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
1605	22
2	16
782	1
0	185
134	0
2	2
0	2
0	0
0	0
0	0
0	33
0	0
1	0
54	1374
73	1401
0	1139
3	5
4	1
9	85
0	21
82	21
104	66
1	1
17	0
0	0
0	0
9	0
0	0
2	0
641	10
1	8
0	6
5	118
32	122
2	133
4	38
0	49
0	29
8	1
0	2
1	22
10	25
282	33
484	126
0	0
0	0
0	0
141	50
0	0
2	44
3	13
0	141
0	359
15	0
0	63
0	375
0	115
0	283
97	385
44	11
6	2
0	0
0	374
1	14
0	0
3	101
3	139
0	132
0	72
0	11
17	24
0	7
33	48
31	16
6	69
45	62
38	6
2	6
95	50
67	52
0	0
63	16
6	3
6	10
0	5
0	0
10	19
1	19
1	0
2	0
0	0
0	0
1	0
784	93
2059	1775
0	593
0	1337
1	1236
74	2376
4	155
34	231
226	613
78	1438
1	1427
2	1129
43	45
4	257
0	100
215	1543
14	55
23	192
16	152
0	175
5	136
0	12
10	74
0	30
3	28
3	32
51	0
32	315
0	161
0	26
0	25
0	274
0	27
58	15
0	18
413	326
2	315
11	19
0	12
9	11
0	0
2	15
25	0
0	15
2097	2193
1	2239
5	1772
3	1055
1	32
2	0
7	5
139	8
15	2
675	1
0	0
0	0
0	382
0	2
0	1
0	3
0	0
0	0
0	0
12	0
0	0
1	0
14	11
0	111
0	23
0	2
7	5
0	6
0	101
360	369
19	58
14	6
0	242
100	6
0	15
0	0
8	59
0	49
1	57
0	47
26	9
1	0
2961	2045
18	1812
29	268
2	0
7	150
12	150
36	68
81	82
27	153
3	356
0	407
18	454
0	12
0	3
0	3
1	3
0	0
0	0
0	0
0	0
0	0
20	283
22	283
0	201
11	84
1	32
3	55
1	22
0	31
0	31
0	18
0	20
11	102
0	17
2	12
0	15
0	33
0	29
0	12
10	6
0	0
0	0
268	1920
3	1791
22	943
0	47
81	1
33	10
2	4
0	0
0	0
0	0
0	0
356	0
1	0
71	82
25	31
3	0
12	7
0	2
0	1
0	8
0	6
0	5
31	27
0	0
0	0
0	0
0	66
955	369
0	183
15	124
0	0
82	2
2	0
2	73
12	497
0	22
2	60
8	42
690	553
0	14
0	33
6	34
0	134
0	57
0	96
0	63
0	66
0	104
0	0
0	0
0	0
0	0
10181	41
21	24
86	3
70	0
1	0
2183	6
1	6
98	0
176	0
0	0
3	0
25	631
10	630
0	214
22	14
44	9
464	633
0	536
11	536
17	0
9	0
2	82
0	73
2	11
16	234
42	4
3	8
75	0
287	285
0	246
0	225
0	160
43	2
0	12
4	3
944	1246
122	12
42	118
93	0
0	816
0	519
5	681
94	10
2	40
36	1
0	0
2	67
0	263
3	244
5	0
33	5600
44	1431
0	4505
1	3848
162	392
1	85
3	993
7	82
105	1714
1	421
22	795
2	1036
1822	430
0	68
0	533
5	533
9	23
68	4
672	144
0	165
1	3
0	0
0	78
0	0
0	0
0	0
0	2452
0	0
5	0
0	0
0	0
0	0
12	15
0	0
0	0
6	0
0	0
1	0
0	0
0	9
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	20
0	198
19	13
16	56
0	106
0	165
7	0
10	0
3	0
0	0
0	0
10	0
0	0
0	0
0	0
6	0
0	0
209	3396
0	0
0	25
23	309
2	1146
1	1147
2	857
331	861
15	1073
1	1072
10	0
45	0
0	0
3	539
0	2151
0	2105
0	2137
76	7
9	362
0	313
0	0
0	0
0	0
0	0
0	45
36	45
22	9
6	19
651	7
28	131
34	2545
4	430
0	16
78	2269
0	206
40	1
53	1156
89	1137
0	73
1	171
0	27
1	2
0	0
359	974
0	163
0	612
0	24
0	672
1	522
11	72
0	84
8	67
0	0
0	0
0	0
2	0
14	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
9	1793
21	1796
24	7
0	1787
0	0
0	0
0	39
20	2764
0	5966
140	2441
182	581
11	2650
4	5424
0	589
0	5186
279	1
40	321
335	0
38	35
0	0
1	1
1	0
0	0
0	0
10	0
96	313
78	189
5	323
4	49
6	4
3	8
1	0
0	0
0	0
14	0
2359	217
38	216
0	53
0	0
0	0
2	1
0	0
0	0
0	0
0	408
13	320
20	36
0	283
0	1280
628	1347
2	211
2	249
2	360
78	0
84	1
11	116
23	116
0	9
0	9
1	0
0	0
1	0
0	0
0	1
0	377
0	143
1	25
0	374
68	23
0	23
6	0
11	761
845	815
0	242
33	227
5	57
8	0
0	0
0	672
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	3
0	3
4	2
17	4
23	5
1	3
80	651
1	652
0	130
3	129
0	63
4	24
0	1
1	138
4	753
83	357
38	9
6	138
786	1691
53	157
446	421
3	9
0	1759
6	54
2	4
25	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
264	436
0	15904
0	19042
4	1
2	1
0	18298
0	18939
329	25941
889	2080
76	1150
23	702
1	24368
3	18295
12	17663
2	4917
10	1745
25	6350
40	9233
556	112
1	101
0	2037
0	1791
0	3010
60	1811
0	999
0	0
3	0
6	0
3306	13117
0	895
30	732
386	11680
105	1
41	1859
1	0
27	6
21	611
3	612
2	614
0	119
35	278
4	585
9	391
66	256
14	241
237	0
99	0
130	0
35	0
123	0
28	2
12	0
16	0
527	134
0	133
5	11
0	0
0	0
0	38
6	42
0	37
0	8
0	7
0	8
0	0
0	1
2	28
0	0
6	1987
277	1987
1	1104
3	21
0	314
81	12
12	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
20	3444
201	3444
68	719
5	0
3	122
22	0
9	0
0	0
18	0
23	0
104	0
41	0
26	0
0	0
0	0
0	0
13	0
0	0
219	90
1	88
11	52
0	24
0	28
0	29
0	2
5	39
3	40
18	0
31	0
0	0
0	24
0	24
0	21
18	21
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	257
100	90
0	239
1	42
33	0
0	0
0	0
7	8
0	0
0	1
0	0
0	0
0	0
254	183
25	0
0	25
1	183
0	30
1	17
0	1878
0	1756
0	1764
0	1825
0	1833
58	1854
2	1886
10	701
0	17
1	161
0	78
11	35
130	423
0	13
0	342
15	294
0	53
0	0
0	1
1	1
0	0
0	5
0	1
0	0
0	0
0	0
0	0
0	0
39	20
0	0
1	0
0	0
0	0
0	0
0	0
244	1
73	1
1	4099
0	4092
1196	24
0	25
0	9
4	31
0	21
299	41
8	40
400	0
605	5
0	0
6	58
0	134
8	556
15	664
0	919
0	1139
0	1056
57	745
2	60
4	13
0	12
1	0
0	0
0	0
0	0
0	0
0	0
842	540
22	528
2	11
15	1
155	419
2	419
1	168
1910	3301
1	3299
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
8	16
0	0
0	0
0	6
3	6
1	0
0	0
0	0
1	1655
3	1635
0	1673
0	581
0	971
0	905
1	924
8	944
0	11
2	34
0	37
7	11
19	59
12	33
5	46
0	49
0	23
0	15
14	28
24	2
0	12
0	8
0	0
0	1
0	1
0	0
176	83
0	0
0	0
0	0
0	0
0	0
590	1808
245	1808
11	1653
0	0
316	1240
45	585
27	1239
0	79
8	264
10	4
0	0
96	101
78	2586
27	48
0	149
4	2532
2	44
31	2405
63	0
2	0
10	612
48	470
1	564
227	548
2	9
0	81
0	39
0	37
0	55
106	56
92	0
10	24
0	2
1	24
0	0
0	20
0	30
0	29
0	26
3	11
0	5
0	0
0	0
2	0
0	0
0	1
80	468
15	455
0	14
0	0
13	3
1	3
0	0
0	0
271	727
3	753
1	230
131	496
13	7
1	4
1	0
127	23
515	77
2	66
12	11
0	358
0	353
0	382
0	199
0	362
0	345
16	16
0	315
0	314
0	13
8	4
46	1010
67	1010
0	870
2	865
1	804
0	251
0	284
1	23
0	0
5	197
32	204
10	204
3	4
0	394
5	404
22	342
5	35
6	121
0	12
4	1
0	10
7	10
6	0
1	119
8	101
0	78
0	19
0	76
0	6
1	6
1	45
0	55
73	677
0	13
11	3
0	4
0	296
0	30
0	13
40	4
8	394
17	214
1	20
102	20
13	7
7	13
3	5
0	3
0	3
0	0
0	0
0	0
11	9
0	9
0	0
78	1
0	1
1	0
4109	3
2	1
0	1
1	1
2	0
0	0
0	0
77	41
9	60
5	51
0	0
0	0
0	0
0	0
25	0
0	1
1	0
19	352
20	276
31	220
2	350
5	12
5	0
0	46
0	21
15	2084
4	2323
62	1931
1	50
0	2062
4	12
5	1
0	0
0	50
4	95
13	119
0	122
0	23
0	5
0	33
1	34
0	53
28	236
6	239
0	8
10	147
0	30
21	46
4	1097
4	1993
23	1813
27	1835
2	1863
55	2032
0	1999
9	263
25	210
3	62
2	20
64	31
4	68
5	326
9	326
14	362
5	327
0	116
24	58
0	0
15	84
1	12
0	80
0	45
0	47
1	62
2	3
3	4
1	0
1	8
42	7
0	0
50	487
6	69
0	132
1	413
21	50
5	318
0	146
2	175
0	46
0	70
0	34
4	4
6	13
0	51
9	25
34	33
124	5805
1	5237
0	2888
0	1291
24	919
15	256
0	206
0	155
0	0
0	0
0	0
0	0
295	903
0	311
1	455
3	874
0	946
6	373
0	754
0	113
16	28
4	0
19	10
1	38
7164	647
206	25
2	299
0	309
8	208
1	340
0	0
561	259
6	164
1	100
17	67
0	0
0	362
0	362
15	293
0	337
7	335
1	77
15	116
0	85
1	129
0	100
1	14
0	2
0	14
2	4
69	7
1	0
0	7
1	4
1	4
40	2896
20	144
2	1255
32	0
14	25
0	7
27	68
6	86
30	389
0	2760
10	182
0	301
0	423
5	234
2	28
0	0
11	330
10	346
8	33
1	82
0	105
1	100
2	70
3	100
14	2
3	82
1	29
0	104
10	56
20	189
48	189
6	0
73	1024
29	1033
28	945
7	846
0	30
7	7
10	203
9	4
2	4
24	171
1	9
6	2
0	0
1	6
3	163
9	91
2	88
3	104
45	492
1	43
6	472
7	17
211	0
0	0
13	507
14	507
9	489
1	32
0	61
15	359
3	23
2	21
8	0
0	0
258	2441
5	46
1	135
5	2105
32	61
3	79
78	2402
0	69
5	163
0	158
0	703
0	86
0	0
0	0
0	0
0	0
0	0
1	0
1	1
0	1
0	0
4	0
0	1
0	0
11	5008
0	4999
0	2774
24	164
7	2020
99	1384
1	142
0	0
4	0
2	0
0	0
0	0
0	37
9	39
9	16
0	0
826	0
0	0
8	0
2	810
1	861
8	715
21	371
0	39
0	94
12	56
0	0
87	0
4	68
0	68
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
258	3937
3	3024
135	3926
0	596
15	214
0	765
9	247
935	1195
14	1195
0	40
0	0
12	19
0	19
2	0
0	20
244	4620
462	4620
0	0
0	0
754	50
0	5
0	3
4	2
346	200
4	138
0	61
32	22
0	93
3	61
7	10
0	10
0	0
186	67
3	67
1232	1419
1	603
1	584
12	486
70	3
30	2
0	3
0	0
0	0
0	0
0	19
0	3
0	19
0	0
0	0
1	0
28	0
1127	2933
1	2853
0	108
0	368
6	279
13	206
82	2
34	0
3	0
0	0
0	0
0	0
0	0
28	1779
65	1422
10	1707
67	280
2	1663
56	50
54	5
116	378
22	369
3	275
64	8
103	1
82	0
117	0
0	0
0	0
11	733
7	730
74	693
85	757
994	636
0	0
0	0
0	0
0	0
0	0
0	0
1242	0
0	0
6	167
51	0
0	167
8	0
0	0
44	7
0	3
1	0
24	0
0	0
0	0
0	0
2	1
0	0
5	0
236	1883
0	287
41	1646
0	1615
109	675
22	1440
52	1535
46	1279
4	336
22	191
2	186
11	439
46	58
326	6
9	301
74	21
69	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1328	1227
0	1215
78	1193
6	1003
0	838
0	867
1	500
0	203
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
3	62
0	41
1	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	6
1	3
0	6
0	0
0	0
206	6280
57	5249
280	4658
44	66
2	27
0	0
119	0
0	0
7	36
4	36
0	0
309	327
0	276
1	98
1	8
36	0
18	0
121	52
64	14
